pos_prob_mean;retorno_log_merval;retorno_log_dolar;prediccion
0.12798698303956055;-0.13098643559304612;-0.058738817171659186;1.0
0.06905395606270012;0.01404327306993558;-0.007142887512380014;0.0
0.024563609223280634;-0.0011616763533819352;0.03521490629106694;1.0
0.050390072968891926;0.002813363324781548;0.0;1.0
0.11296253061820087;0.02597335634511211;-0.0069444723528109265;
0.11224663810571656;;;
0.22411505918269262;;;1.0
0.19559132883029923;0.013539375017398214;-0.003490404939769043;1.0
0.10748630421071806;0.02806499350174363;0.003490404939769043;0.0
0.2258809407186859;-0.0332936564546884;0.0034782643763247023;0.0
0.18765441764315421;-0.02809638623608457;-0.0034782643763247023;1.0
0.17138503559981472;0.002429633094928718;-0.006993035490970634;
0.14914172660559416;;;
0.14914172660559416;;;0.0
0.05921691283583641;-0.04021361718199756;-0.014134510934905364;0.0
0.05921691283583641;-0.04790707264476346;-0.021583571667174617;1.0
0.05921691283583641;0.048319479272738164;-0.010969031370573923;1.0
0.05921691283583641;0.012316432640805175;0.007326040092073605;0.0
0.1214708610832329;-0.045595402440838484;0.010889399799268062;
0.09898865507289645;;;
0.0643128084950149;;;0.0
0.11458829262846848;-0.008989248207882383;-0.0036166404701889476;1.0
0.1363474407698959;0.02574623794374631;-0.010929070532189833;0.0
0.030687189705945042;-0.003718559808243427;0.007299302481611036;1.0
0.14939390269301092;0.05245413068470839;-0.007299302481611036;1.0
0.16475436056224518;0.034380080833198434;-0.022223136784710107;
0.18951692132199285;;;
0.22185324661647124;;;1.0
0.11237413386026254;0.0031580964220676577;0.007462721201589417;1.0
0.10824920931675781;0.0017556429362386439;-0.003724399090982544;1.0
0.08158528097434707;0.009761231512877444;-0.003738322110606873;1.0
0.13829303737154253;0.022494285492500765;0.003738322110606873;1.0
0.037060451323420486;0.0033122788545174586;-0.011257154524634494;
0.24265123956823065;;;
0.11802987012998674;;;1.0
0.07649117922349098;0.004685461408231006;0.011257154524634494;1.0
0.11363613625835109;0.0013267600360151732;-0.003738322110606873;0.0
0.14377529692969152;-0.02329063368515527;0.0;0.0
0.052977533428929746;-0.02729952530004809;-0.0037523496185505323;1.0
0.07054687041359452;0.01855795039229413;0.0;
0.035593513399362564;;;
0.09467299864627421;;;0.0
0.05136815952730602;-0.008727637220536266;0.0;1.0
0.08398209884346995;0.014415963287934375;0.0;1.0
0.08046702399733477;0.000872072042646721;-0.0037664827954770885;1.0
0.10564394315323708;0.02599539609821022;-0.015209418663528318;1.0
0.036273480903002475;0.0340026622903391;-0.015444322427473622;
0.036273480903002475;;;
0.036273480903002475;;;1.0
0.16146304986129204;0.021466687810546503;0.0;0.0
0.08453278894542576;-0.01122047160141193;0.0038835000263972574;1.0
0.09905446708344168;0.034920864074681646;0.0038684767779200158;0.0
0.11182954341660593;-0.01765997639080652;-0.03137512256775388;0.0
0.053342688975164726;-0.025120523430889108;-0.012024192966801017;
0.05446494029213985;;;
0.30907304829452187;;;1.0
0.019883709623374872;0.009761295277165516;0.016000341346440905;0.0
0.023022066336125135;-0.01353393710344264;0.0;1.0
0.19535063473378914;0.02813613764220335;0.011834457647002417;1.0
0.14273224810798033;0.014590937399873383;-0.003929278139889192;1.0
0.12368271720840278;0.015342648856433883;-0.011881327886753112;
0.10550909691313602;;;
0.1547216023044551;;;0.0
0.19223499457043866;-0.0026783423519205485;0.0;1.0
0.1527036777145024;0.0002349586489103217;0.003976148379639888;1.0
0.18457811709557628;0.0009927249680270478;-0.016000341346440905;1.0
0.0952400401848453;0.017451384302967554;-0.00809721023262;0.0
0.0488323294557631;-0.0131473964075699;0.004056800695614982;
0.060523098299123404;;;
0.1161101902689552;;;0.0
0.06992925158137399;-0.01810101353628646;-0.008130126083250921;0.0
0.011462528049014509;-0.008729622863647535;0.0;0.0
0.03993319356814027;-0.017356925834553394;-0.004089985251524375;0.0
0.0783039778470993;-0.016452179602252315;0.0;1.0
0.06515177770947608;0.007031353385681172;0.012220111334775297;
0.13599456632177212;;;
0.14416151156959434;;;0.0
0.14416151156959434;-0.017737353438558756;-0.0163268932874292;1.0
0.058130715042352676;0.01830670926602629;-0.0041237171838623965;0.0
0.08546076858229022;-0.007899179264885703;-0.012474174225175716;1.0
0.10470363781838347;0.022958510812149058;-0.008403410796379518;1.0
0.049152408877168506;0.0008674338940508619;-0.008474626990971679;
0.08249138666927734;;;
0.15488379347710785;;;0.0
0.1748380745138631;-0.024155414498986616;-0.008547060578458776;1.0
0.10033419109869658;0.009736684732878587;-0.00862074304390692;1.0
0.10330399663127811;0.02315803845348796;0.0;1.0
0.09415441040561015;0.006220128400206804;0.01290340483590846;
0.07443901790759049;;;
0.055645893793553114;;;
0.0623142705274191;;;1.0
0.05558418343518523;0.011945270045668366;0.0;1.0
0.0766628985567128;0.0065380469570133215;0.037740327982846544;0.0
0.08166344321216457;-0.0223764956602146;-0.012422519998557036;1.0
0.11480694459751248;0.014279388382451685;0.0;1.0
0.11480694459751248;0.011987120401107276;0.012422519998557036;
0.5935106873512268;;;
0.01178456493653357;;;0.0
0.13638738964604957;-0.0014407108900158505;0.004106781952653904;0.0
0.14637137403769884;-0.007257537139034653;0.004089985251524375;0.0
0.1175450156285503;-0.018549564243029337;-0.004089985251524375;1.0
0.11886732646433468;0.04176624904541448;-0.020704673361692016;1.0
0.15530939828493587;0.012243691380916744;0.016597891409038112;
0.07540752418895459;;;
0.10245732014170951;;;0.0
0.15228723669424654;-0.011206928904103464;-0.012422519998557036;0.0
0.08281841275236773;-0.0033941398671473166;-0.021053409197832273;0.0
0.0883731058200023;-0.004400559451045893;-0.012848142477849045;1.0
0.0883731058200023;0.006081490059001382;0.01709443335929972;1.0
0.09759220318228472;0.0167009234669262;-0.008510689667907911;
0.07664193952972494;;;
0.09733286878929057;;;1.0
0.09622445782750016;0.020631196278689146;-0.017241806434506124;1.0
0.22497334770326102;0.006344903967908877;-0.03090753746307673;1.0
0.09529609003161289;0.023201260573612714;0.00892863074430128;1.0
0.1511370831479629;0.019511306250814542;-0.022472855852059048;0.0
0.15798170387279242;-0.02566493760488342;0.013544225107757768;
0.013524936744943261;;;
0.31626007457574207;;;1.0
0.09295462008301558;0.011820497910528971;0.0;1.0
0.10364722419008998;0.01209798931837014;0.0;1.0
0.16147686718031765;0.015049887077067226;0.004474280394920704;1.0
0.16424447974324033;0.02183807758470202;0.008888947417245774;0.0
0.1240997248423272;-0.00998043697076767;0.0;
0.11042780379837307;;;
0.15883086264881566;;;
0.16278821719181422;;;1.0
0.1343361130623073;0.02743837146779704;-0.004434597067865198;1.0
0.11507351064744095;0.010097067670832516;-0.00892863074430128;0.0
0.19624247236622563;-0.002741908752426525;-0.004494389587839542;1.0
0.13784407055799794;0.033040970849908646;0.013423020332140823;
0.23319227441679685;;;
0.11196289612262537;;;1.0
0.1621539532250883;0.002962621387760933;-0.013423020332140823;1.0
0.08857227939121898;0.015082540452940663;0.013423020332140823;0.0
0.153233708622746;-0.02109820669374507;-0.017937700686667668;1.0
0.2117609901220671;0.011522996503856575;-0.00453515516539138;1.0
0.21115836165059942;0.012248493442456265;0.009049835519918226;
0.21115836165059942;;;
0.06337493001662481;;;1.0
0.12129234465519498;0.016310957308736107;-0.02739897418811399;1.0
0.10531411413837492;0.003721341453861271;0.0;0.0
0.09432875309059204;-0.03881319026622343;-0.00930239266231414;0.0
0.12840293727408186;-0.002120663570757131;-0.03325722175648238;0.0
0.12939174851139784;-0.004140895857174698;0.004819286435949088;
0.09236823257146028;;;
0.11298421324863067;;;1.0
0.13249576978020106;0.011922142484678488;0.004796172263493048;0.0
0.13745618013710512;-0.012466231659690408;0.004773278752657539;1.0
0.12404507788364935;0.04002987478095932;0.009478743954543845;1.0
0.0987435775727684;0.0056323661124846325;0.02331107886844741;1.0
0.07680436327850082;0.02848343646689422;0.0;
0.1793727920234657;;;
0.1361714747423927;;;1.0
0.2235032677766867;0.07025467598734814;0.018265347977292734;1.0
0.14895502488638354;0.01908340475479875;0.035559302036487495;0.0
0.14917477744636173;-0.027844930240908283;0.03433813758089066;0.0
0.12770270505816572;-0.04093865398247587;-0.025642430613337375;1.0
0.16894313301188205;0.019506881099852436;-0.013072081567352178;
0.12735401850930134;;;
0.08122999064373569;;;1.0
0.11646881122884435;0.013521206897889826;0.04292504471703307;1.0
0.16264694338958513;0.019741453637537987;-0.008438868645864517;
0.12173411276167387;;;1.0
0.08847667692188739;0.01801343048898829;0.016807118316381597;0.0
0.20548295340586886;-0.007668926180196323;-0.004175371410481077;
0.18132187125215019;;;
0.226779357297346;;;0.0
0.11232906911802304;-0.017182753018245123;0.012474174225175716;
0.11232906911802304;;0.0;
